query,top_name,top_homba_id,score,methods,matched_alias,matched_query,modifier_terms,modifier_match_score,review_flag,rank2_name,rank2_score
Middle cerebellar peduncle,middle cerebellar peduncle (brachium pontis),HOMBA:12768,1.0,bm25+exact+fuzzy,Middle cerebellar peduncle,Middle cerebellar peduncle,,1.0,high_confidence,cerebellar morphology,0.323046
Molecular cell layer of the cerebellum,molecular layer of cerebellar cortex,HOMBA:AA30427,0.718969,bm25+fuzzy,molecular layer of cerebellar cortex,Molecular cell layer of the cerebellum,molecular;layer,1.0,needs_review,layer 1 (molecular layer) of ERC,0.717117
Nucleus accumbens (core),core of nucleus accumbens,HOMBA:10340,1.0,bm25+fuzzy,core of nucleus accumbens,Nucleus accumbens,core,1.0,high_confidence,nucleus accumbens,0.88
Nucleus accumbens (shell),shell of nucleus accumbens,HOMBA:10341,1.0,bm25+fuzzy,shell of nucleus accumbens,Nucleus accumbens,shell,1.0,high_confidence,nucleus accumbens,0.88
"Nucleus accumbens, core",core of nucleus accumbens,HOMBA:10340,1.0,bm25+fuzzy,core of nucleus accumbens,"Nucleus accumbens, core",core,1.0,high_confidence,"primary auditory cortex (first auditory cortex, auditory core region)",0.389671
"Nucleus accumbens, shell",shell of nucleus accumbens,HOMBA:10341,0.999286,bm25+fuzzy,shell of nucleus accumbens,"Nucleus accumbens, shell",shell,1.0,high_confidence,"gracile nucleus, rostral division (shell)",0.399782
Nucleus of the lateral olfactory tract,nucleus of lateral olfactory tract,HOMBA:10309,1.0,bm25+fuzzy,nucleus of lateral olfactory tract,Nucleus of the lateral olfactory tract,lateral,1.0,high_confidence,olfactory tract,0.567688
Nucleus of the stria medullaris,stria medullaris of thalamus,HOMBA:10590,0.645204,bm25+fuzzy,stria medullaris of thalamus,Nucleus of the stria medullaris,,1.0,needs_review,bed nucleus of stria terminalis,0.272117
Nucleus of the trapezoid body,nucleus of trapezoid body,HOMBA:12458,0.950614,bm25+fuzzy+hierarchy_parent,nucleus of trapezoid body,Nucleus of the trapezoid body,,1.0,high_confidence,trapezoid body,0.740954
Nucleus sagulum,sagulum nucleus (nucleus sagulum),HOMBA:12313,1.0,bm25+exact+fuzzy,Nucleus sagulum,Nucleus sagulum,,1.0,high_confidence,cerebellar deep nuclei,0.258872
"Olfactory bulb, unspecified",olfactory bulb,HOMBA:10307,0.758817,bm25+fuzzy,olfactory bulb,"Olfactory bulb, unspecified",,1.0,needs_review,lamination of olfactory bulb,0.576738
Optic nerve,optic nerve,HOMBA:15544,1.0,bm25+exact+fuzzy,Optic nerve,Optic nerve,,1.0,high_confidence,optic nerve layer of superior colliculus,0.460565
Optic tract and optic chiasm,optic chiasm,HOMBA:10644,0.727412,bm25+fuzzy,optic chiasm,Optic tract and optic chiasm,,1.0,needs_review,optic tract,0.37622
Orbital cortex (ventral),anterior (ventral /principal) pretectal nucleus,HOMBA:12187,0.62947,bm25+fuzzy,ventral,Orbital cortex (ventral),ventral,1.0,needs_review,anterior (ventral) spinal artery,0.62947
Orbital cortex (ventrolateral),ventrolateral temporal cortex,HOMBA:13324,0.716079,bm25+fuzzy,ventrolateral temporal cortex,Orbital cortex (ventrolateral),ventrolateral,1.0,needs_review,ventrolateral prefrontal cortex (Broca's area in dominant hemisphere),0.712117
Paracentral thalamic nucleus,rostral intralaminar nuclei of thalamus,HOMBA:10443,0.722125,hierarchy_parent,rostral intralaminar nuclei of thalamus,Paracentral thalamic nucleus,,1.0,needs_review,ventral midline nuclei of thalamus,0.69028
Parafascicular thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.682805,hierarchy_parent,ventral midline nuclei of thalamus,Parafascicular thalamic nucleus,,1.0,needs_review,parafascicular nucleus of thalamus,0.657451
Parasubiculum,parasubiculum (parasubicular cortex),HOMBA:10316,1.0,bm25+exact+fuzzy+hierarchy_parent,Parasubiculum,Parasubiculum,,1.0,high_confidence,distal division (subdivision a) of PaSr,0.8
Parataenial thalamic nucleus,dorsal midline nuclei of thalamus,HOMBA:AA30274,0.731043,hierarchy_parent,dorsal midline nuclei of thalamus,Parataenial thalamic nucleus,,1.0,needs_review,ventral midline nuclei of thalamus,0.695244
Paraventricular hypothalamic nucleus (medial parvicellular dorsal zone),dorsal division of VMHco,HOMBA:10489,0.639773,bm25+fuzzy,dorsal part of ventromedial hypothalamic nuclei,paraventricular hypothalamic nuclei medial parvicellular dorsal zone,medial;parvicellular;dorsal;zone;medial parvicellular dorsal zone,0.4,modifier_conflict,ventromedial hypothalamic nucleus,0.616568
Paraventricular thalamic nuclei (anterior and posterior),anterior nuclear complex of thalamus,HOMBA:10392,0.717019,bm25+fuzzy,anterior thalamic nuclei,Paraventricular thalamic nuclei (anterior and posterior),anterior;posterior;anterior and posterior,0.333333,modifier_conflict,posterior division of paraventricular nucleus,0.670856
"Parietal association cortex, lateral area",inferior lateral parietal cortex,HOMBA:10225,0.717383,bm25+fuzzy,inferior lateral parietal cortex,"Parietal association cortex, lateral area",lateral,1.0,needs_review,"lateral orbital frontal cortex (OFCl, area 12/47)",0.600428
"Parietal association cortex, medial area",superior medial parietal cortex,HOMBA:10215,0.715802,bm25+fuzzy,superior medial parietal cortex,"Parietal association cortex, medial area",medial,1.0,needs_review,medial orbital frontal cortex (area 14),0.602357
"Parietal association cortex, posterior area",posterior parietal cortex,HOMBA:10214,0.787314,bm25+fuzzy,posterior parietal cortex,"Parietal association cortex, posterior area",posterior,1.0,needs_review,posterior limiting parietal cortex,0.710916
Peripeduncular nucleus,peripeduncular nucleus,HOMBA:12285,1.0,bm25+exact+fuzzy,Peripeduncular nucleus,Peripeduncular nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.258872
Perirhinal area 35,perirhinal cortex (area 35),HOMBA:10320,0.643024,bm25+fuzzy+hierarchy_parent,perirhinal cortex (area 35),Perirhinal area 35,,1.0,needs_review,perirhinal cortical region,0.271021
Perirhinal area 36,perirhinal cortical region,HOMBA:AA30025,0.623424,bm25+fuzzy+hierarchy_parent,perirhinal cortical region,Perirhinal area 36,,1.0,needs_review,ectorhinal cortex (area 36),0.543424
Periventricular gray,periventricular gray of pons,HOMBA:AA30845,0.856667,bm25+fuzzy,periventricular gray of pons,Periventricular gray,,1.0,needs_review,gray matter of brain,0.300699
"Piriform cortex, layer 1",piriform cortex,HOMBA:10311,0.705435,bm25+fuzzy,piriform cortex,"Piriform cortex, layer 1",layer,0.0,needs_review,layer 1 (molecular layer) of ERC,0.40803
"Piriform cortex, layer 2",piriform cortex,HOMBA:10311,0.705435,bm25+fuzzy,piriform cortex,"Piriform cortex, layer 2",layer,0.0,needs_review,layer 2 (outer granular cell layer) of NCx,0.40803
"Piriform cortex, layer 3",piriform cortex,HOMBA:10311,0.705435,bm25+fuzzy,piriform cortex,"Piriform cortex, layer 3",layer,0.0,needs_review,unique layer 3 of primary visual cortex (primates),0.426949
Pontine nuclei,pontine nucleus,HOMBA:12406,1.0,bm25+exact+fuzzy+hierarchy_parent,Pontine nuclei,Pontine nuclei,,1.0,high_confidence,pontine gamma nucleus,0.631263
Posterior commissure,posterior commissure,HOMBA:10567,1.0,bm25+exact+fuzzy,Posterior commissure,Posterior commissure,posterior,1.0,high_confidence,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.974167
Posterior intralaminar nucleus,caudal intralaminar nuclei of thalamus,HOMBA:10448,0.934768,bm25+fuzzy,posterior group of intralaminar nucleus,Posterior intralaminar nucleus,posterior,1.0,high_confidence,posterior marginal (intralaminar) nucleus of thalamus (PIL),0.78799
Posterior thalamic nuclear group (triangular part),posterior thalamic radiation,HOMBA:12053,0.631933,bm25+fuzzy,posterior thalamic radiation,Posterior thalamic nuclear group (triangular part),triangular;posterior,0.5,modifier_conflict,caudal intralaminar nuclei of thalamus,0.610838
"Posterior thalamic nuclear group, triangular part",posterior thalamic radiation,HOMBA:12053,0.6546,bm25+fuzzy,posterior thalamic radiation,"Posterior thalamic nuclear group, triangular part",posterior,1.0,needs_review,caudal intralaminar nuclei of thalamus,0.629101
Posterior thalamic nucleus,posterior thalamic radiation,HOMBA:12053,0.768552,bm25+fuzzy,posterior thalamic radiation,Posterior thalamic nucleus,posterior,1.0,needs_review,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.39689
Postrhinal cortex,posterior parahippocampal region (postrhinal cortex),HOMBA:10263,1.0,bm25+exact+fuzzy,Postrhinal cortex,Postrhinal cortex,,1.0,high_confidence,dorsolateral temporal cortex,0.279372
Pregeniculate nucleus,pregeniculate nucleus (ventral lateral geniculate nucleus),HOMBA:13042,1.0,bm25+exact+fuzzy+hierarchy_parent,Pregeniculate nucleus,Pregeniculate nucleus,,1.0,high_confidence,oval body of pregeniculate nucleus,0.775735
Prelimbic area,"pregenual cingulate  cortex (area 32, prelimbic cortex)",HOMBA:10280,0.541708,bm25+fuzzy,prelimbic cortex,Prelimbic area,,1.0,low_confidence,,
Presubiculum,presubiculum (presubicular cortex),HOMBA:10315,1.0,bm25+exact+fuzzy+hierarchy_parent,Presubiculum,Presubiculum,,1.0,high_confidence,caudal (dorsal) presubiculum (postsubiculum),0.676118
Pretectal region,pretectal region,HOMBA:12181,1.0,bm25+exact+fuzzy,Pretectal region,Pretectal region,,1.0,high_confidence,pretectal nuclear complex,0.498625
Pretectothalamic lamina,dentatothalamic tract,HOMBA:12357,0.290576,fuzzy,dentatothalamic tract,Pretectothalamic lamina,,1.0,low_confidence,lamina III and IV of cervical spinal cord,0.245394
Primary auditory area,"primary auditory cortex (first auditory cortex, auditory core region)",HOMBA:10236,0.647173,bm25+fuzzy+hierarchy_parent,primary auditory cortex,Primary auditory area,,1.0,needs_review,"secondary auditory cortex (auditory belt region, area 42, area TB)",0.530921
Primary motor area,"primary motor cortex (first motor cortex, area 4, area FA)",HOMBA:10163,1.0,bm25+exact+fuzzy,Primary motor area,Primary motor area,,1.0,high_confidence,frontal motor cortex (posterior frontal cortex),0.8342
"Primary somatosensory area, barrel field",barrel field of S1fm (rodents),HOMBA:AA30880,0.314047,bm25,barrel field of S1fm,"Primary somatosensory area, barrel field",,1.0,low_confidence,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.270006
"Primary somatosensory area, dysgranular zone","primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,0.504827,bm25+fuzzy+hierarchy_parent,primary primary somatosensory cortex,"Primary somatosensory area, dysgranular zone",,1.0,low_confidence,subareas of primary somatosensory cortex,0.471275
"Primary somatosensory area, face representation","primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,0.500607,bm25+fuzzy+hierarchy_parent,primary primary somatosensory cortex,"Primary somatosensory area, face representation",,1.0,low_confidence,subareas of primary somatosensory cortex,0.468265
"Primary somatosensory area, forelimb representation","primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,0.493399,bm25+fuzzy+hierarchy_parent,primary primary somatosensory cortex,"Primary somatosensory area, forelimb representation",,1.0,low_confidence,subareas of primary somatosensory cortex,0.464588
"Primary somatosensory area, hindlimb representation","primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,0.4897,bm25+fuzzy+hierarchy_parent,primary primary somatosensory cortex,"Primary somatosensory area, hindlimb representation",,1.0,low_confidence,subareas of primary somatosensory cortex,0.459797
"Primary somatosensory area, trunk representation","primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",HOMBA:10209,0.498656,bm25+fuzzy+hierarchy_parent,primary primary somatosensory cortex,"Primary somatosensory area, trunk representation",,1.0,low_confidence,subareas of primary somatosensory cortex,0.4668
Primary visual area,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",HOMBA:10269,0.627181,bm25+fuzzy+hierarchy_parent,primary visual cortex,Primary visual area,,1.0,needs_review,area x of visual cortex,0.531853
Pyramidal decussation,pyramidal decussation,HOMBA:12772,1.0,bm25+exact+fuzzy,Pyramidal decussation,Pyramidal decussation,decussation,1.0,high_confidence,supraoptic decussation,0.387051
Reticular (pre)thalamic nucleus,reticular nucleus of thalamus,HOMBA:10464,0.65503,bm25+fuzzy,reticular nucleus of thalamus,Reticular  thalamic nucleus,pre;reticular,0.5,modifier_conflict,dorsal reticular nucleus,0.637024
"Reticular (pre)thalamic nucleus, auditory segment",reticular nucleus of thalamus,HOMBA:10464,0.562885,bm25+fuzzy,reticular nuclei of thalamus,reticular pre thalamic nuclei auditory segment,pre;reticular,0.5,modifier_conflict,"medullary reticular nucleus, dorsal division (ventral reticular nucleus)",0.538919
"Reticular (pre)thalamic nucleus, unspecified",reticular nucleus of thalamus,HOMBA:10464,0.590698,bm25+fuzzy,reticular nuclei of thalamus,reticular pre thalamic nuclei unspecified,pre;reticular,0.5,modifier_conflict,"anterior pretectal nucleus, reticular division",0.576935
Retroreuniens thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.693611,hierarchy_parent,ventral midline nuclei of thalamus,Retroreuniens thalamic nucleus,,1.0,needs_review,retroethmoid thalamic nucleus,0.647445
Retrosplenial dysgranular area,dysgranular division of area prostriata,HOMBA:AA30028,0.490349,bm25+fuzzy,dysgranular division of area prostriata,Retrosplenial dysgranular area,,1.0,low_confidence,retrosplenial cortex,0.456126
Retrosplenial granular area,"granular retrosplenial cortex (area 29, RSg)",HOMBA:10325,0.8156,bm25+fuzzy,granular retrosplenial cortex,Retrosplenial granular area,granular,1.0,needs_review,"agranular retrosplenial cortex (area 30, RSag)",0.354018
Reuniens thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.720071,hierarchy_parent,ventral midline nuclei of thalamus,Reuniens thalamic nucleus,,1.0,needs_review,submedius thalamic nucleus,0.640071
Rhomboid thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.77905,hierarchy_parent,ventral midline nuclei of thalamus,Rhomboid thalamic nucleus,,1.0,needs_review,ethmoid thalamic nucleus,0.704573
"Secondary auditory area, dorsal part","secondary auditory cortex (auditory belt region, area 42, area TB)",HOMBA:10239,0.566283,bm25+fuzzy,secondary auditory cortex,"Secondary auditory area, dorsal part",dorsal,0.0,low_confidence,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.387454
"Secondary auditory area, ventral part","secondary auditory cortex (auditory belt region, area 42, area TB)",HOMBA:10239,0.554827,bm25+fuzzy,secondary auditory cortex,"Secondary auditory area, ventral part",ventral,0.0,low_confidence,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",0.389822
Secondary motor area,"premotor cortex (area 6, area FB, secondary motor cortex)",HOMBA:10168,0.640938,bm25+fuzzy,secondary motor cortex,Secondary motor area,,1.0,needs_review,frontal motor cortex (posterior frontal cortex),0.620006
Secondary somatosensory area,subcentral cortex (area 43; secondary somatosensory cortex),HOMBA:13010,0.66993,bm25+fuzzy,secondary somatosensory cortex,Secondary somatosensory area,,1.0,needs_review,somatosensory radiation,0.247215
"Secondary visual area, lateral part","ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",HOMBA:AA30827,0.498779,bm25+fuzzy,ventral secondary visual cortex,"Secondary visual area, lateral part",lateral,0.0,low_confidence,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.496337
"Secondary visual area, medial part","dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",HOMBA:AA30823,0.48772,bm25+fuzzy,dorsal secondary visual cortex,"Secondary visual area, medial part",medial,0.0,low_confidence,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",0.4818
Septal region,septal region (septal nuclear complex),HOMBA:10350,1.0,bm25+exact+fuzzy+hierarchy_parent,Septal region,Septal region,,1.0,high_confidence,rostral septal nuclear complex,0.77875
Spinal cord,spinal cord,HOMBA:AA30565,1.0,bm25+exact+fuzzy+hierarchy_parent,Spinal cord,Spinal cord,,1.0,high_confidence,gray matter of spinal cord,0.8925
Spinal trigeminal nucleus,spinal trigeminal nucleus,HOMBA:12572,1.0,bm25+exact+fuzzy+hierarchy_parent,Spinal trigeminal nucleus,Spinal trigeminal nucleus,,1.0,high_confidence,afferent nuclei of cranial nerves in pons,0.817465
Spinal trigeminal tract,spinal trigeminal tract,HOMBA:12792,1.0,bm25+exact+fuzzy,Spinal trigeminal tract,Spinal trigeminal tract,,1.0,high_confidence,mesencephalic trigeminal tract,0.635392
Spiral ganglion,basal ganglia (basal nuclei),HOMBA:10332,0.325676,fuzzy,basal ganglia,Spiral ganglion,,1.0,low_confidence,,
Stria medullaris thalami,stria medullaris of thalamus,HOMBA:10590,0.724936,bm25+fuzzy,stria medullaris of thalamus,Stria medullaris thalami,,1.0,needs_review,myelencephalon (medulla oblongata),0.40625
Stria terminalis,stria terminalis,HOMBA:10591,1.0,bm25+exact+fuzzy,Stria terminalis,Stria terminalis,,1.0,high_confidence,remaining caudal extension of BST (along stria terminalis),0.736733
Striatum,striatum (neostriatum),HOMBA:10333,1.0,bm25+exact+fuzzy+hierarchy_parent,Striatum,Striatum,,1.0,high_confidence,regions of striatum,0.7554
Subgeniculate nucleus,subgeniculate nucleus,HOMBA:AA30324,1.0,bm25+exact+fuzzy,Subgeniculate nucleus,Subgeniculate nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.258872
Subiculum,subiculum proper (strictly defined subiculum),HOMBA:10302,1.0,bm25+exact+fuzzy+hierarchy_parent,Subiculum,Subiculum,,1.0,high_confidence,major division of subiculum,0.789559
Submedius thalamic nucleus,submedius thalamic nucleus,HOMBA:AA30278,1.0,bm25+exact+fuzzy,Submedius thalamic nucleus,Submedius thalamic nucleus,,1.0,high_confidence,ventral midline nuclei of thalamus,0.97
Subparafascicular nucleus,subparafascicular nucleus of thalamus,HOMBA:13054,0.856667,bm25+fuzzy,subparafascicular nucleus of thalamus,Subparafascicular nucleus,,1.0,needs_review,cerebellar deep nuclei,0.258872
Substantia nigra (compact part),"substantia nigra, compact division",HOMBA:12252,1.0,bm25+exact+fuzzy,Substantia nigra (compact part),Substantia nigra (compact part),compact,1.0,high_confidence,"substantia nigra, compact division, dorsal subdivision",0.948125
Substantia nigra (lateral part),"substantia nigra, lateral division",HOMBA:12257,1.0,bm25+exact+fuzzy,Substantia nigra (lateral part),Substantia nigra (lateral part),lateral,1.0,high_confidence,substantia nigra,0.88
Substantia nigra (reticular part),"substantia nigra, reticular division",HOMBA:12259,1.0,bm25+exact+fuzzy,Substantia nigra (reticular part),Substantia nigra (reticular part),reticular,1.0,high_confidence,substantia nigra,0.88
"Substantia nigra, compact part","substantia nigra, compact division",HOMBA:12252,1.0,bm25+exact+fuzzy,"Substantia nigra, compact part","Substantia nigra, compact part",compact,1.0,high_confidence,"substantia nigra, compact division, dorsal subdivision",0.948125
"Substantia nigra, lateral part","substantia nigra, lateral division",HOMBA:12257,1.0,bm25+exact+fuzzy,"Substantia nigra, lateral part","Substantia nigra, lateral part",lateral,1.0,high_confidence,substantia nigra,0.675805
"Substantia nigra, reticular part","substantia nigra, reticular division",HOMBA:12259,1.0,bm25+exact+fuzzy,"Substantia nigra, reticular part","Substantia nigra, reticular part",reticular,1.0,high_confidence,substantia nigra,0.655016
Superficial gray layer of the superior colliculus,superficial gray layer of superior colliculus,HOMBA:12295,1.0,bm25+fuzzy,superficial gray layer of superior colliculus,Superficial gray layer of the superior colliculus,layer,1.0,high_confidence,superficial layer of superior colliculus,0.521835
Superior cerebellar peduncle and prerubral field,superior cerebellar peduncle (brachium conjunctivum),HOMBA:12354,0.775766,bm25+fuzzy,superior cerebellar peduncle,Superior cerebellar peduncle and prerubral field,,1.0,needs_review,prerubral field (field H3),0.602489
Superior paraolivary nucleus,superior paraolivary nucleus,HOMBA:12463,1.0,bm25+exact+fuzzy,Superior paraolivary nucleus,Superior paraolivary nucleus,,1.0,high_confidence,superior olivary complex,0.97
Superior periolivary region,superior olivary complex,HOMBA:12462,0.537632,bm25+fuzzy+hierarchy_parent,superior olivary complex,Superior periolivary region,,1.0,low_confidence,"rostral (anterior, superior) medullary velum",0.477739
Suprageniculate nucleus,suprageniculate nucleus,HOMBA:13044,1.0,bm25+exact+fuzzy,Suprageniculate nucleus,Suprageniculate nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.258872
Supraoptic decussation,supraoptic decussation,HOMBA:13216,1.0,bm25+exact+fuzzy,Supraoptic decussation,Supraoptic decussation,decussation,1.0,high_confidence,pyramidal decussation,0.387051
Temporal association cortex,temporal cortex,HOMBA:10235,0.669779,bm25+fuzzy+hierarchy_parent,temporal cortex,Temporal association cortex,,1.0,needs_review,major ventrolateral temporal cortex (area TE),0.641008
Transverse fibers of the pons,transverse fibers of pons (pontine crossing tract),HOMBA:12795,0.80058,bm25+fuzzy,transverse fibers of pons,Transverse fibers of the pons,,1.0,needs_review,transverse fibers,0.793822
Trapezoid body,trapezoid body,HOMBA:12796,1.0,bm25+exact+fuzzy,Trapezoid body,Trapezoid body,,1.0,high_confidence,nucleus of trapezoid body,0.680833
Ventral anterior thalamic nucleus,anterior nuclear complex of thalamus,HOMBA:10392,0.6952,bm25+fuzzy,anterior thalamic nuclei,ventral anterior thalamic nuclei,ventral,0.0,needs_review,rostral thalamic radiation,0.516582
"Ventral cochlear nucleus, anterior part",ventral cochlear nucleus,HOMBA:12439,0.968684,bm25+fuzzy,ventral cochlear nucleus,"Ventral cochlear nucleus, anterior part",ventral,1.0,high_confidence,"ventral cochlear nucleus, rostral division",0.829934
"Ventral cochlear nucleus, cap area",ventral cochlear nucleus,HOMBA:12439,0.9975,bm25+fuzzy,ventral cochlear nucleus,"Ventral cochlear nucleus, cap area",ventral,1.0,high_confidence,"ventral cochlear nucleus, caudal division",0.872049
"Ventral cochlear nucleus, granule cell layer",ventral cochlear nucleus,HOMBA:12439,0.791105,bm25+fuzzy,ventral cochlear nucleus,"Ventral cochlear nucleus, granule cell layer",ventral;layer,0.5,modifier_conflict,granular cell layer of cochlear nuclei,0.711761
"Ventral cochlear nucleus, posterior part",ventral cochlear nucleus,HOMBA:12439,0.896538,bm25+fuzzy,ventral cochlear nucleus,"Ventral cochlear nucleus, posterior part",ventral;posterior,0.5,modifier_conflict,"ventral cochlear nucleus, rostral division",0.798701
Ventral hippocampal commissure,ventral hippocampal commissure,HOMBA:12023,1.0,bm25+exact+fuzzy,Ventral hippocampal commissure,Ventral hippocampal commissure,ventral,1.0,high_confidence,hippocampal commissure,0.753867
Ventral orbital area,anterior (ventral /principal) pretectal nucleus,HOMBA:12187,0.695,bm25+fuzzy,ventral,Ventral orbital area,ventral,1.0,needs_review,anterior (ventral) spinal artery,0.695
Ventral periolivary nuclei,"solitary nucleus, ventral division",HOMBA:12568,0.78137,bm25+fuzzy,ventral part solitary nucleus,ventral periolivary nucleus,ventral,1.0,needs_review,periolivary nuclei,0.753867
"Ventral posterior nucleus of the thalamus, parvicellular part",parvicellular nucleus of posterior thalamus,HOMBA:AA30312,0.780373,bm25+fuzzy,parvicellular nuclei of posterior thalamus,ventral posterior nuclei of the thalamus parvicellular part,ventral;posterior;parvicellular,0.666667,modifier_conflict,parvicellular ventral posterior (medial) nucleus (VPMpc),0.502334
Ventral posterolateral thalamic nucleus,ventral posterior lateral nucleus,HOMBA:10424,0.924772,bm25+fuzzy,ventral posterolateral nucleus,Ventral posterolateral thalamic nucleus,ventral,1.0,high_confidence,rostral division of ventral posterior lateral nucleus,0.784367
Ventral posteromedial thalamic nucleus,ventral posterior medial nucleus,HOMBA:10425,0.924099,bm25+fuzzy,ventral posteromedial nucleus,Ventral posteromedial thalamic nucleus,ventral,1.0,high_confidence,parvicellular ventral posterior (medial) nucleus (VPMpc),0.750132
Ventral striatal region (unspecified),ventral striatum (STRv),HOMBA:AA30195,0.597151,bm25+fuzzy,ventral striatum,Ventral striatal region,unspecified;ventral,0.5,modifier_conflict,forebrain white matter (unspecified region),0.580334
"Ventral striatal region, unspecified",anterior (ventral /principal) pretectal nucleus,HOMBA:12187,0.569393,bm25+fuzzy,ventral,"Ventral striatal region, unspecified",ventral,1.0,low_confidence,anterior (ventral) spinal artery,0.569393
"Ventricular system, unspecified",ventricular zone of neocortex,HOMBA:10542,0.465706,bm25+fuzzy+hierarchy_parent,ventricular zone,"Ventricular system, unspecified",,1.0,low_confidence,forebrain white matter (unspecified region),0.273248
Ventrolateral orbital area,orbital gyri,HOMBA:AA30533,0.520707,bm25+hierarchy_parent,orbital gyri,Ventrolateral orbital area,,1.0,low_confidence,ventrolateral division of AV,0.503673
Ventrolateral thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.679766,hierarchy_parent,ventral midline nuclei of thalamus,Ventrolateral thalamic nucleus,,1.0,needs_review,ventrolateral tegmental nucleus,0.658649
Ventromedial thalamic nucleus,ventromedial hypothalamic nucleus,HOMBA:10488,0.740009,bm25+fuzzy+hierarchy_parent,ventromedial hypothalamic nucleus,Ventromedial thalamic nucleus,,1.0,needs_review,ventral midline nuclei of thalamus,0.718382
Vestibular apparatus,vestibular nuclei in pons,HOMBA:12448,0.450172,bm25+fuzzy+hierarchy_parent,vestibular nucleus,Vestibular apparatus,,1.0,low_confidence,vestibular nuclei in medulla,0.399132
Vestibular nerve,root of vestibulocochlear nerve,HOMBA:12868,0.665322,bm25+hierarchy_parent,root of vestibulocochlear nerve,Vestibular nerve,,1.0,needs_review,vestibular root of vestibulocochlear nerve,0.585322
Xiphoid thalamic nucleus,xiphoid thalamic nucleus,HOMBA:AA30277,1.0,bm25+exact+fuzzy,Xiphoid thalamic nucleus,Xiphoid thalamic nucleus,,1.0,high_confidence,ventral midline nuclei of thalamus,0.97
Zona incerta (caudal part),zona incerta,HOMBA:10463,0.88,bm25+exact+fuzzy,Zona incerta,Zona incerta,caudal,0.0,needs_review,(caudal) collateral sulcus (medial occipitotemporal sulcus),0.355689
Zona incerta (dorsal part),zona incerta,HOMBA:10463,0.88,bm25+exact+fuzzy,Zona incerta,Zona incerta,dorsal,0.0,needs_review,caudal (dorsal) parasubiculum (subdivision b only),0.337602
Zona incerta (rostral part),zona incerta,HOMBA:10463,0.88,bm25+exact+fuzzy,Zona incerta,Zona incerta,rostral,0.0,needs_review,anterior (rostral) cortical nucleus of amygdala,0.349827
Zona incerta (ventral part),zona incerta,HOMBA:10463,0.88,bm25+exact+fuzzy,Zona incerta,Zona incerta,ventral,0.0,needs_review,anterior (ventral /principal) pretectal nucleus,0.344393
"Zona incerta, A11 dopamine cells",zona incerta,HOMBA:10463,0.64871,bm25+fuzzy,zona incerta,"Zona incerta, A11 dopamine cells",,1.0,needs_review,rostral intermediate orbital frontal cortex (area 11),0.229103
"Zona incerta, A13 dopamine cells",zona incerta,HOMBA:10463,0.64871,bm25+fuzzy,zona incerta,"Zona incerta, A13 dopamine cells",,1.0,needs_review,caudal intermediate orbital frontal cortex (area 13),0.229103
"Zona incerta, caudal part",zona incerta,HOMBA:10463,0.667475,bm25+fuzzy,zona incerta,"Zona incerta, caudal part",caudal,0.0,needs_review,(caudal) collateral sulcus (medial occipitotemporal sulcus),0.355689
"Zona incerta, dorsal part",zona incerta,HOMBA:10463,0.667475,bm25+fuzzy,zona incerta,"Zona incerta, dorsal part",dorsal,0.0,needs_review,caudal (dorsal) parasubiculum (subdivision b only),0.337602
"Zona incerta, rostral part",zona incerta,HOMBA:10463,0.748494,bm25+fuzzy,zona incerta,"Zona incerta, rostral part",,1.0,needs_review,"lobule II (central lobule, rostral part)",0.229827
"Zona incerta, ventral part",zona incerta,HOMBA:10463,0.658675,bm25+fuzzy,zona incerta,"Zona incerta, ventral part",ventral,0.0,needs_review,anterior (ventral /principal) pretectal nucleus,0.344393
