query,top_name,top_homba_id,score,methods,matched_alias,matched_query,modifier_terms,modifier_match_score,review_flag,rank2_name,rank2_score
Lateral Dorsal Tegmentum,lateral cell group of medulla tegmentum,HOMBA:AA30457,0.574475,bm25+fuzzy,lateral cell group of medulla tegmentum,Lateral Dorsal Tegmentum,lateral;dorsal,0.5,modifier_conflict,lateral subdivision of LaD,0.39974
Lateral Dorsal Thalamus,lateral dorsal nucleus of thalamus,HOMBA:10396,0.889352,bm25+fuzzy,lateral dorsal nuclei of thalamus,Lateral Dorsal Thalamus,lateral;dorsal,1.0,needs_review,lateral division of pulvinar,0.619767
Lateral hypothalamic area,"lateral hypothalamic area, tuberal part",HOMBA:10494,0.967588,bm25+fuzzy,"lateral hypothalamic area, tuberal part",Lateral hypothalamic area,lateral,1.0,high_confidence,"lateral  hypothalamic area, mammillary part",0.931484
Lateral Lemniscus,lateral lemniscus,HOMBA:12760,1.0,bm25+exact+fuzzy,Lateral Lemniscus,Lateral Lemniscus,lateral,1.0,high_confidence,nuclei of lateral lemniscus,0.946389
Lateral Parabrachial Nucleus,lateral parabrachial nucleus,HOMBA:12482,1.0,bm25+exact+fuzzy,Lateral Parabrachial Nucleus,Lateral Parabrachial Nucleus,lateral,1.0,high_confidence,"lateral parabrachial nucleus, central division",0.9975
"Lateral parietal cortex, inferior",inferior lateral parietal cortex,HOMBA:10225,1.0,bm25+fuzzy,inferior lateral parietal cortex,"Lateral parietal cortex, inferior",lateral,1.0,high_confidence,inferior parietal lobule (gyrus),0.481008
"Lateral parietal cortex, superior",superior medial parietal cortex,HOMBA:10215,0.639812,bm25+fuzzy,posterodorsal parietal cortex superior,"Lateral parietal cortex, superior",lateral,0.0,needs_review,superior parietal lobule (gyrus),0.483577
Lateral Posterior Thalamus,lateral posterior nucleus of thalamus,HOMBA:10408,0.904161,bm25+fuzzy,lateral posterior nuclei of thalamus,Lateral Posterior Thalamus,lateral;posterior,1.0,high_confidence,posterior nucleus of thalamus,0.672822
Lateral Pulvinar,lateral division of pulvinar,HOMBA:10412,1.0,bm25+fuzzy,lateral division of pulvinar of thalamus,lateral pulvinar of thalamus,lateral,1.0,high_confidence,pulvinar of thalamus,0.7172
Lateral Reticular Nucleus,lateral reticular nucleus,HOMBA:12634,1.0,bm25+exact+fuzzy,Lateral Reticular Nucleus,Lateral Reticular Nucleus,lateral;reticular,1.0,high_confidence,lateral reticular nuclei of pons,0.9975
Lateral Ventral Amygdaloid Nucleus,ventral amygdaloid efferent path,HOMBA:12093,0.601094,bm25+fuzzy,ventral amygdaloid efferent path,Lateral Ventral Amygdaloid Nucleus,lateral;ventral,0.5,modifier_conflict,lateral subdivision of LaV,0.470022
Lateral ventricle,body of lateral ventricles,HOMBA:10598,0.976667,bm25+fuzzy,body of lateral ventricle,Lateral ventricle,lateral,1.0,high_confidence,atrium of lateral ventricles,0.946389
Laterodorsal thalamic nucleus,anterodorsal nucleus of thalamus,HOMBA:10393,0.769656,bm25+fuzzy,anterodorsal nucleus of thalamus,laterodorsal nucleus of thalamus,,1.0,needs_review,interanterodorsal nucleus of thalamus,0.73726
Limitans Thalamus,thalamus,HOMBA:10390,0.665441,bm25+fuzzy,thalamus,Limitans Thalamus,,1.0,needs_review,regions of thalamus,0.550131
Linear raphe,linear nucleus of the midbrain,HOMBA:12230,0.476038,bm25+hierarchy_parent,linear nucleus of the midbrain,Linear raphe,,1.0,low_confidence,caudal linear nucleus of the raphe,0.473533
Locus-coeruleus Region,nucleus coeruleus (locus coeruleus),HOMBA:12499,0.8084,bm25+fuzzy,locus coeruleus,Locus-coeruleus Region,,1.0,needs_review,,
Mammillary Hypothalamus,hypothalamus,HOMBA:10467,0.703804,bm25+fuzzy+hierarchy_parent,hypothalamus,Mammillary Hypothalamus,,1.0,needs_review,regions of hypothalamus,0.589522
Mammillary nucleus,mammillary nuclear complex,HOMBA:10498,1.0,bm25+exact+fuzzy+hierarchy_parent,Mammillary nucleus,Mammillary nucleus,,1.0,high_confidence,mammillary (posterior) region of HTH,0.8342
Medial amygdaloid nucleus,medial nuclear complex of amygdala,HOMBA:10376,1.0,bm25+exact+fuzzy,Medial amygdaloid nucleus,Medial amygdaloid nucleus,medial,1.0,high_confidence,corticomedial nuclear group of amygdala,0.68695
Medial cerebellar peduncle,middle cerebellar peduncle (brachium pontis),HOMBA:12768,0.607076,bm25+fuzzy,middle cerebellar peduncle,Medial cerebellar peduncle,medial,0.0,needs_review,superior cerebellar peduncle (brachium conjunctivum),0.597579
Medial Dorsal Tegmentum,magnocellular (dorsal) division of BM,HOMBA:11522,0.592045,bm25+fuzzy,dorsal,Medial Dorsal Tegmentum,medial;dorsal,1.0,low_confidence,dorsal cell group of medulla tegmentum,0.558878
Medial eminence,medial eminence,HOMBA:12820,1.0,bm25+exact+fuzzy,Medial eminence,Medial eminence,medial,1.0,high_confidence,medial ganglionic eminence,0.802399
Medial Emminence,medial eminence,HOMBA:12820,0.819921,bm25+fuzzy,medial eminence,Medial Emminence,medial,1.0,needs_review,fastigial (medial) nucleus,0.71375
Medial Geniculate,medial geniculate nucleus,HOMBA:10434,0.976667,bm25+fuzzy,medial geniculate nucleus,Medial Geniculate,medial,1.0,high_confidence,dorsal (rostral) division of medial geniculate nucleus,0.84379
Medial geniculate nucleus,medial geniculate nucleus,HOMBA:10434,1.0,bm25+exact+fuzzy,Medial geniculate nucleus,Medial geniculate nucleus,medial,1.0,high_confidence,dorsal (rostral) division of medial geniculate nucleus,0.9975
Medial Lemniscus,medial lemniscus,HOMBA:12763,1.0,bm25+exact+fuzzy,Medial Lemniscus,Medial Lemniscus,medial,1.0,high_confidence,decussation of medial lemniscus,0.861263
Medial longitudinal fascicle,medial longitudinal fasciculus,HOMBA:12764,1.0,bm25+exact+fuzzy,Medial longitudinal fascicle,Medial longitudinal fascicle,medial,1.0,high_confidence,medial longitudinal fasciculus in spinal cord,0.9325
Medial Parabrachial Nucleus,medial parabrachial nucleus,HOMBA:12487,1.0,bm25+exact+fuzzy,Medial Parabrachial Nucleus,Medial Parabrachial Nucleus,medial,1.0,high_confidence,"medial parabrachial nucleus, medial division",1.0
Medial parietal cortex,superior medial parietal cortex,HOMBA:10215,0.9975,bm25+fuzzy,superior medial parietal cortex,Medial parietal cortex,medial,1.0,high_confidence,medial (caudal) entorhinal cortex,0.395177
Medial Pulvinar,medial division of pulvinar,HOMBA:10411,1.0,bm25+fuzzy,medial division of pulvinar of thalamus,medial pulvinar of thalamus,medial,1.0,high_confidence,pulvinar of thalamus,0.7172
Medial Raphe,fastigial (medial) nucleus,HOMBA:12402,0.8075,bm25+fuzzy,medial,Medial Raphe,medial,1.0,needs_review,medial (magnocellular) division of MD,0.8075
Mediodorsal thalamic nucleus,mediodorsal nucleus of thalamus,HOMBA:10398,1.0,bm25+exact+fuzzy,Mediodorsal thalamic nucleus,Mediodorsal thalamic nucleus,,1.0,high_confidence,ventral midline nuclei of thalamus,0.369763
Mediodorsal Thalamus,mediodorsal nucleus of thalamus,HOMBA:10398,1.0,bm25+exact+fuzzy,Mediodorsal Thalamus,Mediodorsal Thalamus,,1.0,high_confidence,ventral midline nuclei of thalamus,0.284855
Mediolateral Fascicle,cuneate fasciculus,HOMBA:12731,0.536963,bm25+fuzzy,cuneate fascicle,Mediolateral Fascicle,,1.0,low_confidence,uncinate fasciculus,0.530421
Medullar Reticular Nucleus,"medullary reticular nucleus, ventral division (medial reticular nucleus)",HOMBA:12640,0.816244,bm25+fuzzy,medial reticular nucleus,Medullar Reticular Nucleus,reticular,1.0,needs_review,parvicellular reticular nucleus,0.784446
Mesencephalic Reticular Formation,isthmic reticular formation,HOMBA:15547,0.77742,bm25+fuzzy,isthmic reticular formation,Mesencephalic Reticular Formation,reticular,1.0,needs_review,medullary reticular formation in  medulla oblongata,0.764239
Mesencephalic Trigeminal Nerve,mesencephalic trigeminal nucleus,HOMBA:12208,0.612807,bm25+fuzzy,mesencephalic trigeminal nuclei,Mesencephalic Trigeminal Nerve,,1.0,needs_review,mesencephalic trigeminal tract,0.608845
Midbrain reticular formation,midbrain reticular formation,HOMBA:12239,1.0,bm25+exact+fuzzy,Midbrain reticular formation,Midbrain reticular formation,reticular,1.0,high_confidence,isthmic reticular formation,0.439023
Middle frontal gyrus,middle frontal gyrus,HOMBA:12116,1.0,bm25+exact+fuzzy,Middle frontal gyrus,Middle frontal gyrus,,1.0,high_confidence,frontal lobe,0.97
Mircrocellular Tegmentum,paracollicular tegmentum,HOMBA:12282,0.555983,bm25+fuzzy,paracollicular tegmentum,Mircrocellular Tegmentum,,1.0,low_confidence,midbrain tegmentum,0.505846
Motor Trigeminal Nucleus,"motor nucleus of trigeminal nerve (motor trigeminal nucleus, Mo5)",HOMBA:12429,1.0,bm25+exact+fuzzy+hierarchy_parent,Motor Trigeminal Nucleus,Motor Trigeminal Nucleus,,1.0,high_confidence,afferent nuclei of cranial nerves in pons,0.816733
Obex,obex,HOMBA:12812,1.0,bm25+exact+fuzzy,Obex,Obex,,1.0,high_confidence,,
Occulomotor Nerve,root of occulomotor nerve,HOMBA:12376,0.856667,bm25+fuzzy,root of occulomotor nerve,Occulomotor Nerve,,1.0,needs_review,root of facial nerve,0.281961
Occulomotor Nuclei,oculomotor nucleus,HOMBA:12198,1.0,bm25+exact+fuzzy+hierarchy_parent,occulomotor nucleus,occulomotor nucleus,,1.0,high_confidence,efferent nuclei of the cranial nerves in midbrain,0.97
Oculomotor complex,subicular complex,HOMBA:266441673,0.517947,bm25+fuzzy,subicular complex,Oculomotor complex,,1.0,low_confidence,oculomotor nucleus,0.493244
Olfactory tubercle,olfactory tubercle,HOMBA:10310,1.0,bm25+exact+fuzzy+hierarchy_parent,Olfactory tubercle,Olfactory tubercle,,1.0,high_confidence,islands of Calleja of olfactory tubercle,0.668037
Olfactory Tubercule,olfactory tubercle,HOMBA:10310,0.685,bm25+fuzzy+hierarchy_parent,olfactory tubercle,Olfactory Tubercule,,1.0,needs_review,olfactory bulb,0.548413
Olivocerebellar Tract,olivocerebellar tract,HOMBA:12747,1.0,bm25+exact+fuzzy,Olivocerebellar Tract,Olivocerebellar Tract,,1.0,high_confidence,pyramidal tract,0.302645
Optic Tract,optic tract,HOMBA:10589,1.0,bm25+exact+fuzzy,Optic Tract,Optic Tract,,1.0,high_confidence,nucleus of the optic tract  (lentiform nucleus),0.590045
Optic tract/chiasma,optic tract,HOMBA:10589,0.788377,bm25+fuzzy,optic tract,Optic tract/chiasma,,1.0,needs_review,optic chiasm,0.542581
P1 Mesencephalic Reticulum,mesencephalic trigeminal tract,HOMBA:12767,0.40692,bm25+fuzzy,mesencephalic trigeminal tract,P1 Mesencephalic Reticulum,,1.0,low_confidence,mesencephalic trigeminal nucleus,0.406265
Parabigeminal Nucleus,parabigeminal nucleus,HOMBA:12312,1.0,bm25+exact+fuzzy,Parabigeminal Nucleus,Parabigeminal Nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.260408
Paraflocculus,lobule IXb (paraflocculus),HOMBA:AA30421,1.0,bm25+exact+fuzzy,Paraflocculus,Paraflocculus,,1.0,high_confidence,lobule IX (tonsil-paraflocculus),0.8
Parahippocampal gyrus,parahippocampal gyrus,HOMBA:12162,1.0,bm25+exact+fuzzy+hierarchy_parent,Parahippocampal gyrus,Parahippocampal gyrus,,1.0,high_confidence,anterior parahippocampal gyrus,0.736733
Paralaminar amygdaloid nucleus,paralaminar nucleus of amygdala,HOMBA:10370,0.752254,bm25+fuzzy,paralaminar nucleus of amygdaloid complex,Paralaminar amygdaloid nucleus,,1.0,needs_review,corticomedial nuclear group of amygdala,0.373018
Paramedian Lobule,"lobule VIIIA (biventral lobule, part 1, paramedian lobule)",HOMBA:AA30417,1.0,bm25+exact+fuzzy,Paramedian Lobule,Paramedian Lobule,,1.0,high_confidence,Lobule VIII (biventral lobule),0.97
Paratenial-paraventral-thalamus,regions of thalamus,HOMBA:AA30265,0.627903,bm25+hierarchy_parent,regions of thalamus,Paratenial-paraventral-thalamus,,1.0,needs_review,ventral thalamus,0.547903
Paraventricular Anterior Thalamus,paraventricular nucleus of thalamus,HOMBA:10457,0.580053,bm25+fuzzy+hierarchy_parent,paraventricular nuclei of thalamus,Paraventricular Anterior Thalamus,,1.0,low_confidence,caudal paraventricular nucleus of thalamus,0.521573
Paraventricular hypothalamic nucleus,dorsal midline nuclei of thalamus,HOMBA:AA30274,0.866136,hierarchy_parent,dorsal midline nuclei of thalamus,Paraventricular hypothalamic nucleus,,1.0,needs_review,paraventricular nucleus of thalamus,0.786136
Paraventricular Hypothalamus,paraventricular nucleus of hypothalamus,HOMBA:10476,0.655644,bm25+fuzzy+hierarchy_parent,paraventricular nuclei of hypothalamus,Paraventricular Hypothalamus,,1.0,needs_review,hypothalamus,0.391205
Paraventricular Posterior Thalamus,paraventricular nucleus of thalamus,HOMBA:10457,0.571558,bm25+fuzzy,paraventricular nucleus of thalamus,Paraventricular Posterior Thalamus,posterior,0.0,low_confidence,rostral paraventricular nucleus of thalamus,0.523427
Parietal opercular cortex,parietal cortex,HOMBA:10208,0.69793,bm25+fuzzy+hierarchy_parent,parietal cortex,Parietal opercular cortex,,1.0,needs_review,parietal lobe,0.645607
Parvicellular and Intermediate Reticular Nuclei,parvicellular reticular nucleus,HOMBA:12618,0.876067,bm25+fuzzy,parvicellular reticular nucleus,parvicellular and intermediate reticular nucleus,parvicellular;reticular,1.0,needs_review,parvicellular division of reticular nucleus (perireticular nucleus),0.842119
Peduncular lateral hypothalamic nucleus,magnocellular nucleus of lateral hypothalamic area,HOMBA:13070,0.761134,bm25+fuzzy,magnocellular nuclei of lateral hypothalamic area,peduncular lateral hypothalamic nuclei,lateral,1.0,needs_review,"lateral hypothalamic area, tuberal part",0.686151
Peduncular Lateral Hypothalamus,accessory secretory cells of lateral hypothalamus,HOMBA:13337,0.631795,bm25+fuzzy,accessory secretory cells of lateral hypothalamus,Peduncular Lateral Hypothalamus,lateral,1.0,needs_review,dentate (lateral) nucleus,0.574699
Pedunculopontine Nucleus,pontine nucleus,HOMBA:12406,0.739583,bm25+fuzzy+hierarchy_parent,pontine nucleus,Pedunculopontine Nucleus,,1.0,needs_review,peduncular part of pontine nucleus,0.598279
Peri-basal region,basal forebrain,HOMBA:10349,0.569115,bm25+hierarchy_parent,basal forebrain,Peri-basal region,,1.0,low_confidence,regions of basal forebrain,0.489115
Periaqueductal gray,periaqueductal gray region,HOMBA:AA30359,0.94,bm25+fuzzy,periaqueductal gray region,Periaqueductal gray,,1.0,high_confidence,periaqueductal gray substance,0.845546
Perifornical nucleus,perifornical nucleus,HOMBA:11578,1.0,bm25+exact+fuzzy,Perifornical nucleus,Perifornical nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.260408
Pineal gland,pineal body,HOMBA:10460,1.0,bm25+exact+fuzzy,Pineal gland,Pineal gland,,1.0,high_confidence,pituitary body/gland (hypophysis),0.278347
Piriform cortex,piriform cortex,HOMBA:10311,1.0,bm25+exact+fuzzy,Piriform cortex,Piriform cortex,,1.0,high_confidence,dorsolateral temporal cortex,0.278668
Pontine nucleus,pontine nucleus,HOMBA:12406,1.0,bm25+exact+fuzzy+hierarchy_parent,Pontine nucleus,Pontine nucleus,,1.0,high_confidence,pontine gamma nucleus,0.734026
Pontine Reticulum Caudal,"pontine reticular nucleus, caudal division",HOMBA:12493,0.719389,bm25+fuzzy,pontine reticular nucleus caudalis part,pontine reticulum caudalis,caudal,1.0,needs_review,(caudal) collateral sulcus (medial occipitotemporal sulcus),0.635466
Pontine Reticulum Oral,"pontine reticular nucleus, rostral division",HOMBA:12494,0.733833,bm25+fuzzy,pontine reticular nucleus oralis part,pontine reticulum oralis,oral,1.0,needs_review,rostral (oral) dorsal paramedian nucleus,0.651668
"Postcentral gyrus, lateral",postcentral gyrus,HOMBA:12132,0.753867,bm25+fuzzy,postcentral gyrus,"Postcentral gyrus, lateral",lateral,0.0,needs_review,lateral orbital gyrus,0.409522
"Postcentral gyrus, medial",postcentral gyrus,HOMBA:12132,0.753867,bm25+fuzzy,postcentral gyrus,"Postcentral gyrus, medial",medial,0.0,needs_review,medial orbital gyrus,0.411389
Posterior Commissural Nuclei,interstitial nucleus of posterior commissure (nucleus of posterior commissure),HOMBA:12194,0.788483,bm25+fuzzy,nuclei of posterior commissure,Posterior Commissural Nuclei,posterior,1.0,needs_review,posterior (caudal) cortical nucleus of amygdala,0.782298
Posterior Commissure,posterior commissure,HOMBA:10567,1.0,bm25+exact+fuzzy,Posterior Commissure,Posterior Commissure,posterior,1.0,high_confidence,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.974167
Posterior hypothalamic nucleus,posterior hypothalamic nucleus,HOMBA:10503,1.0,bm25+exact+fuzzy,Posterior hypothalamic nucleus,Posterior hypothalamic nucleus,posterior,1.0,high_confidence,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.397489
Posterior Interposed Cerebellar Nucleus,posterior lobe of cerebellar cortex,HOMBA:12844,0.665387,bm25+fuzzy,posterior lobe of cerebellar cortex,Posterior Interposed Cerebellar Nucleus,posterior,1.0,needs_review,"posterior lobe, vermis part",0.653138
Posterior Interstitial Nucleus,interstitial nucleus of posterior commissure (nucleus of posterior commissure),HOMBA:12194,0.820943,bm25+fuzzy,interstitial nuclei of posterior commissure,posterior interstitial nuclei,posterior,1.0,needs_review,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),0.692768
Posterior interstitial nucleus of the anterior commissure,interstitial nucleus of posterior commissure (nucleus of posterior commissure),HOMBA:12194,0.956666,bm25+fuzzy,interstitial nucleus of posterior commissure,Posterior interstitial nucleus of the anterior commissure,posterior,1.0,high_confidence,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),0.94138
Posterior pituitary,posterior lobe of pituitary body (neurohypophysis),HOMBA:AA30783,0.762086,bm25+fuzzy,posterior lobe of pituitary body,Posterior pituitary,posterior,1.0,needs_review,caudal (posterior) branch of anterior commissure,0.392291
Pre-supplementary motor area,medial division of area 6 (supplementary motor area),HOMBA:AA30012,0.736733,bm25+fuzzy,supplementary motor area,Pre-supplementary motor area,,1.0,needs_review,frontal motor cortex (posterior frontal cortex),0.431579
"Precentral gyrus, lateral",precentral gyrus,HOMBA:12114,0.751667,bm25+fuzzy,precentral gyrus,"Precentral gyrus, lateral",lateral,0.0,needs_review,lateral orbital gyrus,0.409522
"Precentral gyrus, medial/supplementary motor area",medial division of area 6 (supplementary motor area),HOMBA:AA30012,0.827791,bm25+fuzzy,supplementary motor area,"Precentral gyrus, medial/supplementary motor area",medial,1.0,needs_review,precentral gyrus,0.529348
Precommissural nucleus,precommissural nucleus,HOMBA:12287,1.0,bm25+exact+fuzzy,Precommissural nucleus,Precommissural nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.260408
Precuneiform Nucleus,cuneiform nucleus,HOMBA:12240,0.773333,bm25+fuzzy+hierarchy_parent,cuneiform nucleus,Precuneiform Nucleus,,1.0,needs_review,precuneiform area,0.67123
Prefornical Hypothalamus,hypothalamus,HOMBA:10467,0.6875,bm25+fuzzy+hierarchy_parent,hypothalamus,Prefornical Hypothalamus,,1.0,needs_review,regions of hypothalamus,0.603525
Prelunate gyrus,prelunate gyrus,HOMBA:AA30555,1.0,bm25+exact+fuzzy,Prelunate gyrus,Prelunate gyrus,,1.0,high_confidence,uncus of (para)hippocampal gyrus,0.31092
"Premotor cortex, dorsal","premotor cortex (area 6, area FB, secondary motor cortex)",HOMBA:10168,0.753867,bm25+fuzzy,premotor cortex,"Premotor cortex, dorsal",dorsal,0.0,needs_review,caudal (dorsal) parasubiculum (subdivision b only),0.597974
"Premotor cortex, ventral","premotor cortex (area 6, area FB, secondary motor cortex)",HOMBA:10168,0.742101,bm25+fuzzy,premotor cortex,"Premotor cortex, ventral",ventral,0.0,needs_review,anterior (ventral /principal) pretectal nucleus,0.620808
Preoptic area,preoptic region of HTH,HOMBA:10468,0.815,bm25+fuzzy+hierarchy_parent,preoptic region of HTH,preoptic region,,1.0,needs_review,medial preoptic area,0.7009
Prepositus Nucleus,prepositus hypoglossal nucleus,HOMBA:12615,1.0,bm25+exact+fuzzy,Prepositus Nucleus,Prepositus Nucleus,,1.0,high_confidence,other nuclei in dorsal medulla,0.97
Prerubral Field,prerubral field (field H3),HOMBA:AA30325,1.0,bm25+exact+fuzzy,Prerubral Field,Prerubral Field,,1.0,high_confidence,prerubral regions,0.321021
Principal Trigeminal Nucleus,principal sensory nucleus of trigeminal nerve,HOMBA:12444,1.0,bm25+exact+fuzzy,Principal Trigeminal Nucleus,Principal Trigeminal Nucleus,principal,1.0,high_confidence,spinal trigeminal nucleus,0.949008
Putamen,putamen (lateroventral division of the CP),HOMBA:10338,1.0,bm25+exact+fuzzy+hierarchy_parent,Putamen,Putamen,,1.0,high_confidence,caudal putamen,0.7009
Pyramidal Tract,pyramidal tract,HOMBA:12773,1.0,bm25+exact+fuzzy+hierarchy_parent,Pyramidal Tract,Pyramidal Tract,,1.0,high_confidence,pyramidal part of medulla oblongata,0.258115
Pyramidal Tract Decussation,pyramidal decussation,HOMBA:12772,0.895752,bm25+fuzzy,pyramidal decussation,Pyramidal Tract Decussation,decussation,1.0,needs_review,decussation of rubrospinal tract,0.437434
Raphe Magnus Nucleus,raphe magnus nucleus,HOMBA:12642,1.0,bm25+exact+fuzzy,Raphe Magnus Nucleus,Raphe Magnus Nucleus,,1.0,high_confidence,raphe nuclei in medulla oblongata,0.97
Raphe Obscurus Nucleus,raphe obscurus nucleus,HOMBA:12643,1.0,bm25+exact+fuzzy,Raphe Obscurus Nucleus,Raphe Obscurus Nucleus,,1.0,high_confidence,raphe nuclei in medulla oblongata,0.97
Red nucleus,red nucleus,HOMBA:12247,1.0,bm25+exact+fuzzy+hierarchy_parent,Red nucleus,Red nucleus,,1.0,high_confidence,"red nucleus, dorsomedial division",0.653295
Reticular thalamic nucleus,reticular nucleus of thalamus,HOMBA:10464,1.0,bm25+exact+fuzzy,Reticular thalamic nucleus,Reticular thalamic nucleus,reticular,1.0,high_confidence,caudoventrolateral reticular nucleus,0.402582
Reticular Thalamus,reticular nucleus of thalamus,HOMBA:10464,1.0,bm25+exact+fuzzy,Reticular Thalamus,Reticular Thalamus,reticular,1.0,high_confidence,caudoventrolateral reticular nucleus,0.349218
Reticulotegmentum,reticulotegmental nucleus,HOMBA:12497,1.0,bm25+exact+fuzzy+hierarchy_parent,Reticulotegmentum,Reticulotegmentum,,1.0,high_confidence,"reticulotegmental nucleus, dorsal division",0.7009
Retro-mammillary nucleus,mammillary nuclear complex,HOMBA:10498,0.856667,bm25+fuzzy+hierarchy_parent,mammillary nucleus,Retro-mammillary nucleus,,1.0,needs_review,mammillary (posterior) region of HTH,0.805533
Retroisthmic Nucleus,retrorubral field (retroisthmic nucleus),HOMBA:12289,1.0,bm25+exact+fuzzy,Retroisthmic Nucleus,Retroisthmic Nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.260408
Retromammillary Hypothalamus,hypothalamus,HOMBA:10467,0.664646,bm25+fuzzy+hierarchy_parent,hypothalamus,Retromammillary Hypothalamus,,1.0,needs_review,retromammillary area,0.657441
Retrorubral Field,retrorubral field (retroisthmic nucleus),HOMBA:12289,1.0,bm25+exact+fuzzy,Retrorubral Field,Retrorubral Field,,1.0,high_confidence,prerubral field (field H3),0.266526
Reuniens-rhomboid-xiphoid Thalamus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.570216,hierarchy_parent,ventral midline nuclei of thalamus,Reuniens-rhomboid-xiphoid Thalamus,,1.0,low_confidence,rhomboid (central) nucleus of thalamus,0.490216
Saginum Nucleus,sagulum nucleus (nucleus sagulum),HOMBA:12313,0.610833,bm25+fuzzy,sagulum nucleus,Saginum Nucleus,,1.0,needs_review,lateral reticular nuclei of pons,0.568213
Sensory Root of the Trigeminal Nerve,sensory root of trigeminal nerve,HOMBA:12867,0.984079,bm25+fuzzy,sensory roots of the trigeminal nerve,sensory roots of the the trigeminal nerve,,1.0,high_confidence,root of trigeminal nerve,0.97
Septimbrial nucleus,septofimbrial nucleus,HOMBA:13032,0.672904,fuzzy,septofimbrial nucleus,Septimbrial nucleus,,1.0,needs_review,septal region (septal nuclear complex),0.598302
Septum and diagonal band,diagonal band,HOMBA:12034,0.854167,bm25+fuzzy,diagonal band of broca,septum and diagonal band of broca,,1.0,needs_review,nucleus of diagonal band,0.592036
Septum Diagonal Band,diagonal band,HOMBA:12034,0.856667,bm25+fuzzy,diagonal band of broca,septum diagonal band of broca,,1.0,needs_review,nucleus of diagonal band,0.598395
Simple Lobule,lobule VI (simple lobule),HOMBA:AA30408,1.0,bm25+exact+fuzzy+hierarchy_parent,Simple Lobule,Simple Lobule,,1.0,high_confidence,"lobule VIA (simple lobule, rostral part)",1.0
Solitary Tract Nucleus,solitary nucleus,HOMBA:12557,1.0,bm25+exact+fuzzy+hierarchy_parent,Solitary Tract Nucleus,Solitary Tract Nucleus,,1.0,high_confidence,solitary tract,0.854167
Spinal Trigeminal Nucleus Caudal,"spinal trigeminal nucleus, caudal division",HOMBA:12573,1.0,bm25+fuzzy,spinal principal sensory nucleus of trigeminal nerve caudal part,spinal principal sensory nucleus of trigeminal nerve caudal,caudal,1.0,high_confidence,spinal trigeminal nucleus,0.77259
Spinal Trigeminal Nucleus Intermediate,afferent nuclei of cranial nerves in pons,HOMBA:12436,0.7809,hierarchy_parent,afferent nuclei of cranial nerves in pons,Spinal Trigeminal Nucleus Intermediate,,1.0,needs_review,spinal trigeminal nucleus,0.75465
Spinal Trigeminal Nucleus Oral,"spinal nucleus of trigeminal nerve, rostral subnucleus",HOMBA:12447,0.848053,bm25+fuzzy,"spinal nucleus of trigeminal nerve, oral subnucleus",spinal principal sensory nucleus of trigeminal nerve oral,oral,1.0,needs_review,spinal trigeminal nucleus,0.785316
Stria medullaris,stria medullaris of thalamus,HOMBA:10590,0.782738,bm25+fuzzy,stria medullaris of thalamus,Stria medullaris,,1.0,needs_review,stria terminalis,0.2617
"Striate cortex, dorsolateral, inferior","primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",HOMBA:10269,0.634923,bm25+fuzzy,striate cortex,"Striate cortex, dorsolateral, inferior",,1.0,needs_review,temporal cortex,0.542068
"Striate cortex, dorsolateral, superior","primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",HOMBA:10269,0.634923,bm25+fuzzy,striate cortex,"Striate cortex, dorsolateral, superior",,1.0,needs_review,dorsolateral prefrontal cortex,0.534295
"Striate cortex, medial","primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",HOMBA:10269,0.751667,bm25+fuzzy,striate cortex,"Striate cortex, medial",medial,0.0,needs_review,medial (caudal) entorhinal cortex,0.637627
Subcallosal cortex,subgenual (subcallosal) cingulate cortex (area 25),HOMBA:10281,0.494169,bm25+fuzzy,subcallosal,Subcallosal cortex,,1.0,low_confidence,cingulate cortex,0.493785
Subceruleus,subcoeruleus nucleus,HOMBA:12500,1.0,bm25+exact+fuzzy+hierarchy_parent,Subceruleus,Subceruleus,,1.0,high_confidence,"subcoeruleus nucleus, dorsal division",0.671875
Subicular complex,subicular complex,HOMBA:266441673,1.0,bm25+exact+fuzzy,Subicular complex,Subicular complex,,1.0,high_confidence,subplate-derived cell layer of subicular complex,0.494076
Subparafascicular Nucleus,subparafascicular nucleus of thalamus,HOMBA:13054,1.0,bm25+exact+fuzzy,Subparafascicular Nucleus,Subparafascicular Nucleus,,1.0,high_confidence,ventral midline nuclei of thalamus,0.8342
Subparafascicular parvocellular thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.89591,hierarchy_parent,ventral midline nuclei of thalamus,Subparafascicular parvocellular thalamic nucleus,,1.0,needs_review,subparafascicular nucleus of thalamus,0.81591
